screen_name,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta,follower,friends,eleted
GraveshamGP,5,0.229050279,3,0.526445541,41,90,37.89944134,3856,296.5918531,6784,2.056179775,388,283,0
JHowellUK,4,1.751282051,67,3.62430342,1366,111.7012821,14.6474359,8087,290.3946299,11425,0.456996149,4219,158,0
markargentLibDe,6,0.686614173,37,2.432922555,1308,121.6824147,664.7622047,676284,16017.77588,1266372,0.142331933,575,449,1
steasap,5,1.008680556,51,3.544595994,581,113.6284722,141.421875,38840,1894.321823,81459,0.622608696,1752,1895,1
BimAfolami,5,0.136042403,8,0.731092332,77,121.5530035,683.3392226,61429,3728.300786,386770,0.647787611,4582,1139,1
UKIPWebb4London,4,3.367346939,67,7.6408156,495,105.4693878,100.9795918,4897,469.0651358,14844,2.410958904,2483,952,0
PaulEdgeworth,4,0.8075,30,2.406334089,323,96.1,9433.715,3622839,180906.6764,3773486,0.902255639,1034,790,1
Phelimmac,3,1.107901444,36,2.93967911,1304,131.4341546,210.1962617,28064,1646.318963,247401,0.31122449,3204,1686,1
JDjanogly,5,2.605095541,70,5.720404825,818,107.4458599,1022.729299,208673,12261.19364,321137,1.169329073,5000,1080,0
CambridgeMagpie,3,1.527659574,30,3.698516214,359,121.6723404,100.3787234,5207,445.3729171,23589,1.491452991,1236,729,1
ChrisChapman86,4,1.374570447,43,4.482946618,400,130.3264605,187.0652921,6112,533.1305642,54436,1.262068966,1538,1122,1
charlotte4ippy,6,0.326086957,16,1.489883973,45,118.2898551,133.5,3890,458.8160449,18423,0.197080292,25,21,1
sandyofipswich,3,1.147325933,105,5.160442023,1137,128.6104945,427.7063572,51811,2594.696555,423857,0.36969697,4524,4120,0
richdick,4,0.718518519,10,1.317415269,388,111.287037,141.9685185,64770,2790.459988,76663,0.67903525,1053,2241,1
MickScrimshaw,2,0.481424149,16,1.165338608,311,125.0464396,0.23374613,11,0.744124909,151,0.565891473,660,554,1
christinemackay,5,0.447204969,8,1.074264857,72,98.34161491,7291.677019,1086059,85358.72417,1173960,2.24375,347,281,1
AngelaCrawley30,5,5.075836081,203,14.3491026,10776,116.7819124,477.2152614,676287,15001.59752,1013128,0.172478794,5000,1960,1
CatSmithMP,5,40.55,2576,158.108669,21897,117.9240741,100.8185185,6039,401.0879977,54442,0.67903525,5000,2490,1
garethmdaviesuk,4,2.510309278,26,3.318550936,487,128.8195876,6.149484536,603,44.42674179,1193,1.875647668,5000,1272,1
alexsobel,6,1.866197183,155,10.98177889,795,107.5774648,739.6924883,225279,11084.28589,315109,0.192941176,5000,3336,0
JoPlattMP,6,8.14484127,497,36.34857769,4105,114.5099206,389.9384921,96900,4655.204391,196529,0.280318091,5000,2863,1
KellyMarieLD,6,2.713752914,193,9.077502205,5821,110.4568765,29.96177156,5235,203.5813668,64268,0.058768657,5000,4314,1
ChrisWorsey,5,0.780155642,37,2.749657774,401,92.12645914,2127.171206,218524,14687.71208,1093366,0.713450292,1456,564,0
CKConservative,4,2.504950495,112,8.278514594,759,124.3927393,277.2178218,28831,1921.215386,83997,1.21192053,1905,4900,1
HelenGrantMP,5,2.491549296,240,10.26243315,1769,128.7126761,199.9760563,46892,2081.206658,141983,0.516220028,5000,914,0
EdwardsEconomy,5,0.351145038,19,1.244368469,368,107.5057252,137.6498092,24480,1251.332816,144257,0.345749761,1340,508,1
rachaelashah,6,1.352583587,26,2.648105536,445,94.9331307,289.4863222,39644,3002.854034,95241,1.112804878,1351,2072,0
spelmanc,3,2.619512195,68,6.359803373,1611,127.004878,81.15609756,8415,493.4092861,49911,0.594462541,5000,886,1
GreeninBeds,4,0.272554606,32,1.294585418,287,121.8290598,509.8167142,127132,4290.583415,536837,0.345057034,1399,3197,1
MarkLancasterMK,2,2.635752688,266,12.97124036,1961,125.0913978,207.8696237,37087,2052.590799,154655,0.492597577,5000,443,1
veronicakgerman,4,0.238095238,4,0.867660341,5,108.2857143,7.571428571,47,11.18490236,159,17.8,551,210,0
DesmondSwayne,3,7.333333333,78,11.56130026,814,93.71171171,8.837837838,229,28.76106619,981,3.3,4191,275,1
DavidWatts12,6,0.43377227,170,4.906175271,560,118.2393493,1250.474826,676288,19583.9171,1614363,0.275968992,1485,2195,1
newburygreens,6,0.648542159,62,2.510066385,823,123.6753349,689.2096139,121020,5221.428972,874607,0.286277603,514,414,1
CatMcKinnell,6,2.886135693,120,9.563605551,4892,124.8961652,1739.189971,852014,28649.92593,2947927,0.215466352,5000,795,1
alisonjwhalley,6,0.27443609,12,0.939857143,73,118.887218,334.4548872,42976,2810.485584,88965,1.373584906,1020,1626,0
taffgorman,5,0.325520833,25,1.663259457,125,124.8046875,499.3359375,35910,2756.253115,191745,0.955613577,693,1343,1
jessicamordenmp,4,4.095238095,159,11.5460971,2064,123.0059524,81.65674603,18096,860.9781762,41155,0.727634195,5000,1952,1
PaulFlynnMP,5,53.53172475,2601,145.0918683,59902,129.9705094,235.4298481,38164,1770.732408,263446,0.327370304,5000,2571,0
AJonesEvans,5,1.242105263,57,4.822569286,354,122.4070175,160.245614,26434,1605.361365,45670,1.288732394,1160,1291,1
AnneMarieMorris,4,8.68852459,761,68.47149484,1060,129.7786885,9.516393443,629,59.12784615,1161,2.892561983,5000,605,1
YvetteCooperMP,4,153.696748,6792,453.5372717,189047,124.2121951,2552.778049,852013,33428.23723,3139917,0.297803092,5000,744,1
cara_mcshane,5,1.964589235,85,7.019813595,1387,121.9348442,340.4631728,189030,7138.81933,240367,0.519148936,1354,1370,1
PatriciaOLynn,6,2.240204429,80,6.442926099,1315,115.3764906,14.3713799,967,59.52714066,8436,0.61774744,1101,1486,0
StephenBBurke,6,0.314241486,24,1.222346737,406,122.8188854,393.5379257,410290,11426.09383,508451,0.282726569,3169,4909,1
OwenPaterson,4,13.50351617,816,52.88226635,9601,125.4950774,54.29535865,6670,322.8008708,38604,0.515492958,5000,383,1
LiamFox,4,16.43575419,1037,61.44159743,11768,129.3002793,38.49022346,950,74.63884115,27559,0.51048951,5000,1204,1
andybentley1965,6,0.363636364,7,1.075316765,92,122.8063241,343.743083,27128,2105.203219,86967,1.452380952,194,481,1
kitmalthouse,5,3.535108959,558,28.63914002,1460,123.7845036,165.5859564,39039,1929.22343,68387,0.888349515,5000,505,0
ABridgen,4,5.133802817,138,16.47970535,729,121.7887324,94.96478873,2579,333.3723632,13485,2.546099291,5000,1260,1
dob86,6,0.711363636,26,1.630911055,626,96.12727273,15.70568182,3269,162.6797355,13821,0.262798635,428,907,1
TasminaSheikh,6,23.88782717,1325,71.73136226,57498,126.446614,192.9164936,67257,1539.157166,464350,0.120116376,5000,695,0
garthharkness,4,0.216738197,7,0.63703552,101,103.1309013,47.0944206,2156,183.5451193,21946,0.780645161,882,1209,0
AdamKing_Green,6,0.391304348,9,0.905376714,144,99.20380435,17,863,84.4353689,6256,0.095367847,94,86,0
JimfromOldham,6,14.61995249,404,29.84286609,6155,121.5510689,214.2589074,22992,1690.668311,90203,0.183333333,5000,1938,0
JoJohnsonUK,4,13.64928058,829,51.23462411,7589,129.8183453,39.0881295,1709,113.5029449,21733,0.659459459,5000,491,0
AlisonJDowling,4,0.463636364,10,1.386147524,51,111.2818182,96.13636364,3274,368.99267,10575,3.23853211,409,393,0
cllrwblackburn,5,1.177011494,59,4.722012554,512,104.4597701,1681.135632,339726,18533.81931,731294,0.843317972,1627,2493,1
olivercolvile,4,2.289134438,121,6.989284866,1243,121.1473297,25.20441989,8416,363.8046303,13686,0.669741697,5000,875,0
Robin_HC1,6,2.620481928,238,11.09155682,5220,109.5798193,162.7279116,64770,2305.805812,324154,0.17629332,3924,4581,1
darrensandersld,6,0.325976231,10,1.081887117,192,118.5365025,61.22580645,16391,700.5392138,36062,0.62244898,578,498,1
AlokSharma_RDG,5,5.306343907,131,12.0346804,6357,117.2153589,215.6227045,135959,3983.670722,258316,0.305764411,5000,624,1
SimonDanczuk,6,3.595605905,1900,36.56781118,10474,118.5084106,79.79368349,30510,840.2627229,232439,0.100274725,5000,1123,1
AndrewRosindell,6,16.65885417,1052,68.8472477,6397,127.7213542,133.5078125,10578,609.2172103,51267,0.955613577,5000,5000,1
IanRSNgreens,3,0.927536232,34,3.182009394,128,128.3623188,63.84782609,3918,371.8590566,8811,0.255474453,122,91,1
JerryRoodhouse,5,0.17578125,6,0.596506247,45,112.03125,109.75,3385,327.6452207,28096,1.415686275,548,474,1
rebeccalury,3,2.704326923,86,5.798837792,1125,108.3028846,53.74759615,18684,915.9002094,22359,0.881927711,1703,1456,0
CllrRMallender,4,0.28742515,6,0.967135386,48,127.8922156,747.754491,42976,4076.579664,124875,2.138554217,1883,990,1
CllrDavidMellen,5,0.594501718,39,2.445851997,519,129.7571592,647.0549828,165134,6854.012983,564879,0.417431193,1752,838,1
Robert4LibDems,3,0.610817942,38,1.8255701,463,119.0039578,175.7335092,62108,2312.150805,133206,0.482166446,751,495,1
AlanDuncanMP,6,38.68227425,1891,130.2738409,11566,127.4013378,66.13377926,3146,228.111255,19774,1.228187919,5000,53,0
RandMLibDems,4,0.117540687,4,0.472306976,65,115.0253165,1252.300181,194702,9605.558492,692522,0.661231884,438,965,1
KemiBadenoch,3,4.385057471,157,16.42803903,763,99.57471264,23.48850575,1771,148.2807503,4087,2.057803468,5000,237,1
1tomcorbin,5,0.565529623,42,2.316461336,315,116.497307,280.010772,23371,1593.874725,155966,0.65647482,605,433,1
JohnGlenUK,5,5.88185654,95,12.06044761,1394,127,58.3628692,4988,344.0603224,13832,1.546610169,5000,1899,1
SheffieldGreens,6,1.001569859,128,6.083536528,638,128.1648352,96.57770801,5831,407.4871292,61520,0.034591195,4207,2897,1
Bex_the_Green,4,0.970633694,163,6.823502665,628,106.316847,316.1731066,28846,1929.972278,204564,0.566563467,365,700,0
GreenEmmaB,5,0.847313855,73,2.912365144,899,127.328935,209.0131951,51811,1830.474952,221763,0.344339623,625,568,0
DJWarburton,3,3.163934426,488,18.22925979,3860,104.702459,283.1811475,134476,4284.315268,345481,0.300246103,5000,5000,1
DanGreef,6,2.817359855,1032,31.3978597,3116,105.8779385,366.4891501,132862,4399.172085,405337,0.331221719,2818,1983,0
HeatherWheeler,6,11.388,1292,83.41739301,2847,112.484,13.1,1079,76.68909962,3275,1.449799197,5000,552,1
MarkJarnellNHA,4,0.262977473,86,2.444464563,537,130.3408423,239.5303624,62649,2034.713989,489121,0.178833905,387,960,0
globalrichard,6,0.410441767,23,1.570118625,511,73.44257028,43.87951807,13348,513.8396887,54630,0.29340836,1042,300,1
AndrewSelous,5,5.58778626,61,9.335862258,732,121.4732824,42.58015267,2217,208.5054031,5578,2.738461538,5000,282,0
AWMurrison,6,7.909785933,685,39.54832289,5173,118.6330275,57.02140673,3039,229.4179635,37292,0.558958652,5000,1286,1
SotonGreenParty,4,1.213720317,21,2.276232975,460,120.1899736,76.86807388,9469,603.5611063,29133,0.94973545,1899,1761,0
alanwhiteheadmp,4,7.251282051,147,17.79436488,1414,119.1384615,25.47692308,1856,151.1677052,4968,1.87628866,5000,250,0
BG4MP,6,1.064935065,26,3.228676953,164,112.9155844,528.0844156,41746,3415.977571,81325,0.202614379,268,467,1
SamPancheri,4,3.200819672,171,14.87614988,781,118.9180328,1656.028689,159473,10590.5191,404071,1.497942387,1341,1200,1
glen_gogerly,5,0.332397004,21,1.294976994,355,120.7209738,200.5617978,68361,2272.895008,214200,0.343017807,508,884,1
ChrisPincher,4,1.710815047,245,10.07970939,2183,122.5423197,121.2492163,9094,502.8454089,154714,0.287058824,5000,622,1
kevinhollinrake,6,2.406617647,140,7.629284738,3273,102.4330882,24.31838235,18684,522.8233063,33073,0.269315673,5000,1999,0
sggreenparty,6,0.278301887,10,0.853903878,59,118.3443396,36.77358491,2990,288.8092431,7796,1.725118483,147,152,1
Tim_Aker,4,50.74429224,682,80.99353603,11113,120.6940639,57.44748858,678,87.24992041,12581,1.678899083,5000,1110,1
JackieDP,6,1.216624685,32,3.604981956,483,115.8488665,150.0201511,18684,1281.436043,59558,0.909090909,5000,170,1
chalmersdavidn,6,0.460933108,38,1.685509257,820,125.0713884,634.8538505,207536,6264.109793,1129405,0.205849269,1186,2577,1
tania_mathias,3,7.467845659,311,19.7582193,4645,127.1141479,74.71061093,10470,606.2024827,46470,0.587761675,5000,245,0
ChrisRuane2017,4,18.07792208,297,34.87333899,1392,129.038961,11.75324675,141,17.67098719,905,0.526315789,4069,490,1
AlunCairns,5,1.573987539,135,6.675848691,2021,124.9330218,144.0560748,44560,1730.06321,184968,0.284489478,5000,1548,0
gulnar73,4,0.655375552,26,2.209684761,445,124.6494845,301.0427099,51810,2306.608749,204408,0.536873156,1351,1999,1
KateHoeyMP,5,78.03322785,3177,233.2927898,49317,113.7689873,157.3449367,11397,560.6176166,99442,0.57844691,5000,913,0
antony_calvert,5,2.136291601,168,7.982973057,2696,106.9437401,25.38193344,2998,169.365423,32032,0.290245837,1475,1460,1
MaryCreaghMP,6,17.74907063,543,40.15479168,9549,114.3959108,420.2788104,67257,3413.360981,226110,0.150837989,5000,1902,0
HelenJonesMP,5,3.004960317,138,9.276558569,3029,119.6021825,144.6696429,94038,2973.360263,145827,0.363455809,5000,494,1
jonathanhornett,6,1.970530452,105,5.551076987,1003,128.0078585,2215.102161,1086076,48090.06895,1127487,0.133858268,934,782,0
JSHeappey,5,3.305660377,203,9.626008043,2628,120.9962264,198.154717,49673,2216.763993,157533,0.459697733,5000,548,1
JohnRWaddell,6,0.657231314,138,3.986673636,1486,111.8690845,667.7545334,320968,8121.085991,1509793,0.157079646,1005,543,1
tom_watson,6,43.4166205,2400,133.3156102,78367,90.98227147,209.3080332,49673,1721.740226,377801,0.181263858,5000,5000,0
hbaldwin,6,1.878596491,214,8.083164101,2677,114.4701754,92.91929825,49673,1373.851045,132410,0.252808989,5000,3265,1
NMcGreenParty,4,0.964015152,52,3.396275893,509,124.5587121,165.9772727,20802,1001.176334,87636,0.675521822,609,651,1
timfarron,6,159.5626424,5861,535.3201897,210144,87.88154897,162.5231587,18964,618.6177703,214043,0.190729483,5000,5000,0
WillJPatterson,5,1.475484607,35,3.197548041,1294,120.5256556,466.9156214,96903,4539.880218,409485,0.417808219,1641,3376,1
FionaColley,5,1.401826484,43,4.469398369,307,122.3789954,213.6392694,16115,1444.420534,46787,1.651376147,2422,1371,1
WillForster,5,1.416770964,64,4.195804459,1132,122.7709637,930.3541927,137590,9140.422071,743353,0.458646617,1285,516,0
GreensWolves,3,0.496621622,6,0.940810141,147,111.097973,78.23310811,11515,776.7969815,23157,1.094915254,636,638,1
DJerrome,3,0.254851229,12,0.91047825,197,123.5174644,61.03104787,3689,256.9006565,47177,0.474093264,943,2019,1
WynEJones,3,0.779220779,15,2.219297751,120,121.4805195,162.8571429,17988,1460.978806,25080,2.359477124,622,940,1
isobeldavidson,5,0.403433476,5,0.823676603,94,92.69957082,4.987124464,702,46.04555318,1162,1.573275862,287,180,1
Gary_Puffett,5,0.362704918,36,1.930557355,177,118.3401639,1165.829918,218525,10332.87919,568925,0.041067762,1189,1664,1
CogginsGeraldin,5,0.224924012,9,0.827630049,74,128.6200608,695.0790274,121015,7319.212928,228681,1.06097561,1106,2030,1
AndrewHWestern,3,1.201149425,51,4.399555731,627,110.3639847,3310.578544,544944,31261.1137,1728122,0.702495202,1757,878,0
MarkTamiMP,4,1.829341317,95,6.129899349,1222,116.257485,44.5494012,8081,381.8138779,29759,0.548725637,5000,504,0
Kirstene4Angus,4,11.26285714,503,42.28920217,1971,128.3085714,49.89142857,3982,304.5769988,8731,0.183908046,4368,597,0
BrendanOHaraSNP,4,20.53169014,3188,138.5709473,11662,129.9859155,130.4348592,19223,894.2608774,74087,0.645502646,5000,1016,0
LabourASD,4,1.456233422,92,5.040822175,549,123.729443,37.62334218,2380,189.2258591,14184,0.970744681,2091,1714,1
sanng7,4,0.509933775,14,1.66326715,77,117.602649,425.0198675,20389,2003.754302,64178,2.38,139,107,1
shannon_1976,3,0.434782609,4,1.01407859,10,122.8695652,90.95652174,1076,227.1671436,2092,15.27272727,66,37,1
BstokeGreens,3,0.452380952,3,0.762276695,19,96.5952381,7.571428571,305,46.45435182,318,8.926829268,746,770,0
JohnMannMP,5,13.00681431,1537,53.72746503,15270,116.4846678,329.9063032,149005,4538.846713,387310,0.31202046,5000,507,0
GreenElField,4,1.638376384,29,3.453732611,444,124.1623616,311.2693727,51812,3208.001904,84354,1.014814815,555,358,1
JulieIreland,5,0.735148515,44,2.977082802,297,126.0594059,354.1386139,64030,3599.465079,143072,0.893300248,446,257,0
gemmacweir1,4,0.684824903,12,1.843561535,176,121.7003891,179.1361868,27026,1867.775681,46038,1.42578125,617,345,1
cllrtimattwood,5,1.721500722,118,6.08468966,1193,128.6406926,160.7575758,39109,1951.349581,111405,0.528901734,1321,422,1
AjmalMasroor,5,1.027884615,38,1.954332304,1069,119.9182692,0.639423077,95,3.186175615,665,0.35226179,5000,182,1
frankfieldteam,3,23.9223301,676,53.39647262,9856,124.5849515,25.33737864,624,53.55289791,10439,0.890510949,5000,261,1
RichardBurdenMP,5,2.928286853,245,10.82562056,5880,119.6289841,107.4930279,19965,856.9464732,215846,0.182361734,5000,878,1
johnhemming4mp,3,0.581884058,24,1.70671035,803,105.4304348,2.520289855,695,29.39252631,3478,0.265409717,5000,5000,1
C_F_Adams,2,0.650943396,27,2.788258579,69,113.490566,555.0188679,19785,2530.066324,58832,3.438095238,521,800,1
atbutcher,5,0.086734694,6,0.374748284,85,60.83265306,123.8,41751,1597.919815,121324,0.373850868,442,1174,1
cllrjamesdaly,3,0.34085213,26,1.949001486,136,124.6892231,60.23809524,4316,319.2471108,24035,0.871859296,839,731,1
mattwarman,5,0.99704142,92,3.948758465,1011,104.0285996,87.20512821,49674,1857.176308,88426,0.223099704,5000,5000,0
CllrSimonBull,5,0.120481928,6,0.506175942,170,125.0722892,500.6300496,440274,11793.00985,706389,0.19858156,592,993,0
DWard,3,4.29528536,258,15.96101493,1731,108.2282878,12.74441687,1301,88.8107067,5136,0.902985075,5000,575,1
kathen16,5,0.419871795,25,2.289186393,262,124.8862179,971.6458333,150382,6785.874628,606307,0.579454254,259,447,1
DanLodge,4,0.714285714,30,3.063500288,75,117.3142857,563.9619048,12367,1774.954706,59216,3.471153846,876,732,1
RahoulBhansali,3,0.524793388,96,3.531353801,508,125.2995868,2266.891529,1086050,37206.03236,2194351,0.375387797,2669,1498,1
anton_georgiou,5,4.417125382,617,22.08337718,7222,123.6159021,4203.929664,676284,26266.19252,6873425,0.218482252,2079,926,0
alexburghart,1,0.987804878,29,2.720715035,486,117.8089431,232.0223577,22146,1260.698497,114155,0.727087576,2309,1200,1
mickmcgough,5,0.384402655,52,2.022254524,695,105.0514381,154.3263274,49674,1453.545548,279022,0.200885445,695,426,0
craftysci,5,0.759018759,21,2.094022322,526,114.1948052,395.8066378,51811,3016.488285,274294,0.524566474,512,549,1
CarolineLucas,5,316.0507614,10787,851.530004,186786,123.927242,300.8257191,15798,844.2602535,177788,0.138983051,5000,5000,1
EmmaWarman,4,0.476538696,139,3.77452143,782,118.0932358,721.0438757,676285,16891.18766,1183233,0.22195122,1067,1163,1
sharmilabousa,2,0.859122402,43,3.203060916,372,110.5381062,144.1385681,6939,660.8908322,62412,0.824074074,1406,1201,1
CeliaBristol,5,0.966244726,47,2.69139115,458,125.8059072,109.278481,38054,1749.611912,51798,0.418604651,352,655,1
JulieForBurnley,2,4.152139461,136,9.327412577,2620,111.3058637,71.26782884,5918,338.8987753,44970,0.580952381,5000,726,0
struanmackie,5,0.631975867,226,8.838436055,419,114.4419306,336.7119155,46255,2296.751586,223240,0.545317221,530,432,0
JoshFG,5,2.622863877,371,11.50656682,4451,107.2050678,2433.129641,3622840,88017.94932,4129021,0.215801887,3806,3191,1
RyburnRob,5,1.136363636,9,2.062554783,50,116.2272727,1451.022727,45331,6869.918153,63845,2.534883721,104,194,1
DrBenSpencer,5,1.626262626,24,3.794163137,161,122.2020202,56.03030303,2170,241.7729319,5547,3.704081633,507,451,0
JamesCanterbury,2,2.219155844,80,6.162493113,1367,126.6655844,764.5892857,159055,6767.415254,470987,0.58699187,1683,2134,1
MarkHooperPlaid,5,2.231695085,53,5.198900281,2225,111.4383149,14.68505517,6962,220.9996962,14641,0.213855422,425,244,1
Craig_William5_,5,0.958474896,66,3.192303423,2539,123.9652699,60.04907512,49673,994.5409043,159070,0.138217523,4491,1077,0
ruthalcroft,5,1.835616438,20,2.970234522,134,129.739726,2.876712329,16,3.306055902,210,0.472222222,414,291,1
tracey_crouch,5,9.286606523,444,25.84790607,13382,97.48785566,74.36918806,16227,619.4700739,107166,0.254166667,5000,858,0
MarkHunter,5,2.042288557,39,4.396482395,821,110.039801,172.8706468,24691,1409.156451,69494,0.119700748,3051,531,1
cheadlelabour,4,0.323404255,16,1.55388501,152,125.6702128,1013.238298,51811,4199.502381,476222,0.780383795,1458,1516,1
ChrisJVince,3,3.424623116,102,6.4786543,2726,120.968593,67.43341709,15609,659.938178,53677,0.459119497,2498,2186,1
billcashmore,3,1.181318681,56,4.970802931,215,128.8901099,399.3296703,18522,1827.583242,72678,2.016574586,216,186,0
CheshamAmersham,4,0.274122807,12,1.02033561,125,121.6447368,279.629386,28742,1509.474852,127511,0.804395604,767,660,1
EntrepAdvocate,1,1,1,0,1,102,0,0,0,0,,765,1963,1
bilal_labour,3,1.099804305,41,3.146118654,562,107.2446184,1775.847358,544950,24701.40833,907458,0.709803922,1801,993,1
MarishaRay4MP,5,0.728643216,53,2.622553962,435,113.6365159,255.2378559,67256,2811.172446,152377,0.073825503,400,821,1
cllrmoon,2,0.776672694,25,2.181592844,859,124.8924051,211.1618445,150383,4669.640677,233545,0.329411765,649,485,1
BridgetFox,5,1.780487805,205,9.226022833,1168,123.0777439,733.4435976,225278,9234.215442,481139,0.096183206,3964,4442,1
robertabwMP,4,3.068077803,132,8.29804155,5363,129.1487414,379.9891304,114953,3491.16034,664221,0.209502003,5000,1357,1
roy_horobin,3,0.869346734,13,1.397418681,173,109.5879397,8.361809045,582,48.69554424,1664,1.833333333,177,197,1
plaidcymruchris,3,0.481012658,50,2.275965559,304,117.931962,1007.052215,410288,16565.20227,636457,0.573692552,119,118,1
gareththomaslab,2,0.378099174,59,2.302894267,366,112.6477273,626.4969008,137590,5994.048657,606449,0.378490176,1457,2324,1
CahalBurke,3,2.408616188,35,2.998934348,1845,125.7036554,2.591383812,26,2.528971332,1985,0.478431373,1467,660,1
JulieMarson,5,0.374538745,58,2.100621636,609,120.6635916,636.896679,123855,4544.766812,1035594,0.203692308,1009,959,1
DavidHansonMP,5,4.049284579,564,18.93988785,5094,115.245628,161.7249603,25047,1293.625107,203450,0.167064439,5000,5000,1
Emma4Devizes,5,0.077011494,20,0.771504151,67,129.0252874,425.1793103,51811,2699.35541,369906,0.418872267,249,105,0
RobertLibDem,5,0.145454545,16,0.958698449,56,65.74285714,38.31168831,5583,354.932145,14750,0.953125,113,37,1
DavidMundellDCT,3,35.29916318,929,91.56213131,16873,127.3054393,115.0334728,13799,715.9618387,54986,0.767295597,5000,602,0
ChrisLawSNP,5,19.18860511,858,53.51144956,19534,119.8988212,288.6738703,23553,1444.92601,293870,0.236971485,5000,607,1
jCalderLibDem,3,1.37007874,24,3.096360957,174,119.4094488,9.488188976,403,41.80718134,1205,2.904761905,742,1110,1
joymorrissey,5,3.816446402,125,9.49828455,2599,120.3568282,120.0014684,24757,1130.246228,81721,0.055882353,3392,931,1
humairasanders,4,0.6,5,1.036018018,36,121.1666667,3741.116667,218524,27963.44208,224467,5.830508475,65,109,1
ChidiObihara,5,0.391489362,36,2.409187184,92,122.8382979,1638.182979,229703,15260.86651,384973,1.222222222,617,1241,0
rkdasgupta,5,1.329355609,70,3.804453152,1671,121.4120923,238.7056484,38054,1968.42566,300053,0.291401274,2316,1481,1
DamianHinds,5,2.671328671,53,6.843685491,764,129.5909091,35.99300699,1818,160.367977,10294,1.284210526,5000,1388,1
RRobinsonLD,4,0.053475936,13,0.459395328,70,127.2597403,339.4858671,44126,1971.176857,444387,0.279051988,191,522,1
timloughton,5,2.502008032,118,7.575125483,1246,116.7791165,331.3915663,44561,2485.731905,165033,0.150905433,5000,439,0
lesliecgroves,1,1.029411765,22,2.385437364,140,120.7205882,264.0441176,8133,1105.394572,35910,1.348148148,100,142,1
GregKnight,4,3.422535211,129,9.718085321,1215,105.8957746,41.24507042,2330,177.4488355,14642,1.033898305,5000,229,1
JakeyLambert,2,0.956140351,38,2.936880882,436,114.6535088,1371.236842,114822,8133.525657,625284,0.802197802,1055,1410,1
GreenPPCRon,2,0.1,1,0.3,1,118.5,372.2,2925,862.4137986,3722,12.44444444,320,380,1
DeidreBrock,5,5.147317854,274,18.11649195,6429,129.2530024,146.5364291,28682,962.7103472,183024,0.274839744,5000,3189,0
lornagreens,5,1.105769231,94,4.813928648,1840,120.078125,604.4549279,177028,6044.166986,1005813,0.199037883,1424,1743,1
Mandytelford,3,0.38245614,18,1.671549634,218,120.2842105,527.4912281,98777,4486.309228,300670,0.641476274,1611,1394,0
KateOsamor,5,6.094339623,91,13.46696048,1292,119.5801887,1541.245283,44126,4871.074363,326744,0.066350711,5000,1073,1
ERGreens,3,0.491071429,4,0.925777045,55,121.75,135.2053571,4077,596.7536902,15143,0.891891892,823,1698,0
GoltonStewart,2,1.254098361,22,2.595376749,459,126.1229508,78.15846995,10640,594.0295728,28606,1,1089,245,0
AlecShelbrooke,4,4.44603033,3742,111.7498839,4984,122.2042819,244.8768956,134475,4126.348259,274507,0.326785714,5000,500,1
DHallMatthews,4,0.313513514,24,1.646973008,116,122.9081081,851.7675676,60248,4588.147891,315154,0.929539295,1062,955,0
MattHartley100,5,2.476937269,203,9.440942057,2685,122.5922509,337.7278598,166926,5550.976821,366097,0.337950139,2114,1992,1
enfield_greens,4,0.221910112,19,0.960555055,158,109.9030899,504.8988764,121018,5554.959652,359488,0.514767932,986,543,1
lbpreston,4,1.006825939,169,7.03185981,1180,107.6271331,3870.777304,3622832,105939.5939,4536551,0.310845431,1808,1546,0
votejonathan,5,0.166666667,2,0.48876261,10,126.5166667,0.083333333,1,0.276385399,5,6.169491525,90,392,1
CLaidlaw,4,4.173913043,108,10.19851015,2304,124.9710145,97.39673913,20337,1031.865049,53763,0.66061706,1055,1169,1
SwaleGreens,4,0.027237354,2,0.177998731,21,131.9961089,1038.374838,227801,10103.6434,800587,0.472727273,247,291,1
Helen_Whately,3,2.057142857,43,4.294232431,1224,119.4504202,112.1226891,49673,2057.436736,66713,0.614478114,5000,213,1
SeemaMalhotra1,5,2.818852459,311,12.09087742,3439,124.5516393,1112.639344,676288,20787.86094,1357420,0.202625103,5000,3723,1
JackLopresti,3,2.771626298,71,5.986989162,801,121.5605536,57.71626298,4916,365.3133117,16680,1.270833333,4629,356,1
FaBSCLP,5,1.429850746,18,2.311619896,479,104.0029851,340.6,23013,1752.267814,114101,0.107784431,233,81,0
GreenPartyFOD,5,1.34,70,5.330046904,536,122.9825,217.215,57676,2898.249075,86886,0.90726817,1127,1538,1
Mark_J_Harper,4,2.212209302,317,17.80706588,761,132.0145349,176.9302326,10578,867.5070979,60864,1.067055394,5000,519,0
markdurkan,4,6.475524476,114,12.93384575,1852,137.6258741,88.31468531,15798,947.7568912,25258,1.256140351,5000,395,1
VickyPearsonGP,3,0.206349206,4,0.621282089,13,121.047619,111.3968254,2445,413.4055444,7018,5.870967742,206,172,0
Vernon_Coaker,5,7.096324461,260,16.55656967,5599,115.7287706,1199.030418,852017,30326.8153,946035,0.464467005,5000,713,1
mgshanks,5,1.740041929,327,9.709163279,2490,110.4039133,271.7721873,70414,3363.700652,388906,0.146853147,1590,1128,1
